,game_id,fav_side,dog_side,full_date,away_score,home_score,away,home,ou_total,spread,ou,spread_away_cover,spread_home_cover,ml_fav,ml_dog,match_key,favorite_covered
9093,2019-09-28_FCS_Vanderbilt,home,away,2019-09-28,18,24,FCS,Vanderbilt,51.5,7.5,U,y,n,-367.5833333333333,977.5555555555555,FCS_Vanderbilt,n
9094,2019-09-28_Fresno State_New Mexico State,away,home,2019-09-28,30,17,Fresno State,New Mexico State,62.5,21.0,U,n,y,-2000,110,Fresno State_New Mexico State,n
9095,2019-09-28_Georgia Southern_Louisiana Lafayette,away,home,2019-09-28,37,24,Louisiana Lafayette,Georgia Southern,56.0,3.0,O,y,n,-155,1200,Georgia Southern_Louisiana Lafayette,y
9096,2019-09-28_Georgia Tech_Temple,home,away,2019-09-28,2,24,Georgia Tech,Temple,48.0,8.5,U,y,n,-370.22222222222223,1141.0740740740741,Georgia Tech_Temple,y
9097,2019-09-28_Hawaii_Nevada,home,away,2019-09-28,54,3,Hawaii,Nevada,63.5,2.5,U,y,n,-378.39325842696627,412.0,Hawaii_Nevada,n
9098,2019-09-28_Houston_North Texas,home,away,2019-09-28,46,25,Houston,North Texas,59.0,8.5,O,y,n,-370.22222222222223,1141.0740740740741,Houston_North Texas,n
9099,2019-09-28_Indiana_Michigan State,home,away,2019-09-28,31,40,Indiana,Michigan State,43.5,14.0,O,y,n,-480.8358208955224,508.25373134328356,Indiana_Michigan State,n
9100,2019-09-28_Kansas State_Oklahoma State,home,away,2019-09-28,13,26,Kansas State,Oklahoma State,60.0,4.0,U,y,n,-252.21686746987953,446.71084337349396,Kansas State_Oklahoma State,y
9101,2019-09-28_Kansas_TCU,home,away,2019-09-28,14,51,Kansas,TCU,48.0,14.5,O,y,n,-730.8421052631579,160,Kansas_TCU,y
9102,2019-09-28_Kentucky_South Carolina,home,away,2019-09-28,7,24,Kentucky,South Carolina,55.0,3.5,U,y,n,-252.70491803278688,1557.639344262295,Kentucky_South Carolina,y
9103,2019-09-28_Liberty_New Mexico,home,away,2019-09-28,10,17,New Mexico,Liberty,72.0,7.5,U,y,n,-367.5833333333333,977.5555555555555,Liberty_New Mexico,n
9104,2019-09-28_Louisiana Monroe_South Alabama,home,away,2019-09-28,17,30,South Alabama,Louisiana Monroe,59.0,14.5,U,y,n,-730.8421052631579,496.3421052631579,Louisiana Monroe_South Alabama,n
9105,2019-09-28_Louisiana Tech_Rice,away,home,2019-09-28,23,20,Louisiana Tech,Rice,49.0,8.5,U,y,n,-370.22222222222223,1141.0740740740741,Louisiana Tech_Rice,n
9106,2019-09-28_Michigan_Rutgers,home,away,2019-09-28,0,52,Rutgers,Michigan,48.5,27.5,O,y,n,-3594.4117647058824,100,Michigan_Rutgers,y
9107,2019-09-28_Minnesota_Purdue,home,away,2019-09-28,38,31,Minnesota,Purdue,56.0,1.0,O,y,n,-180.61666666666667,415.98333333333335,Minnesota_Purdue,n
9108,2019-09-28_Nebraska_Ohio State,away,home,2019-09-28,48,7,Ohio State,Nebraska,66.0,17.0,U,n,y,-900,260,Nebraska_Ohio State,y
9109,2019-09-28_Northwestern_Wisconsin,home,away,2019-09-28,15,24,Northwestern,Wisconsin,46.0,23.5,U,y,n,-1360.6666666666667,1017.0,Northwestern_Wisconsin,n
9110,2019-09-28_Notre Dame_Virginia,home,away,2019-09-28,20,35,Virginia,Notre Dame,46.5,10.5,O,y,n,-421.2708333333333,438.6041666666667,Notre Dame_Virginia,y
9111,2019-09-28_Oklahoma_Texas Tech,home,away,2019-09-28,16,55,Texas Tech,Oklahoma,68.5,27.5,O,y,n,-3594.4117647058824,1418.1176470588234,Oklahoma_Texas Tech,y
9112,2019-09-28_Oregon State_Stanford,away,home,2019-09-28,31,28,Stanford,Oregon State,56.0,3.5,O,y,n,-165,500,Oregon State_Stanford,n
9113,2019-09-28_Southern Miss_UTEP,home,away,2019-09-28,13,31,UTEP,Southern Miss,48.5,26.5,U,y,n,-320,1500,Southern Miss_UTEP,n
9114,2019-09-28_UAB_Western Kentucky,away,home,2019-09-28,13,20,UAB,Western Kentucky,48.0,3.0,U,y,n,-160,1000,UAB_Western Kentucky,n
9115,2019-09-28_UNLV_Wyoming,home,away,2019-09-28,17,53,UNLV,Wyoming,45.0,8.0,O,y,n,-434.64102564102564,180,UNLV_Wyoming,y
9116,2019-09-28_USC_Washington,home,away,2019-09-28,14,28,USC,Washington,60.5,11.5,U,y,n,-495.29411764705884,393.0,USC_Washington,y
9117,2019-09-28_Utah_Washington State,home,away,2019-09-28,13,38,Washington State,Utah,57.0,5.5,U,y,n,-404.5111111111111,991.0444444444445,Utah_Washington State,y
9118,2019-09-02_Louisville_Notre Dame,away,home,2019-09-02,35,17,Notre Dame,Louisville,55.0,19.5,U,n,y,-1123.9473684210527,1319.4736842105262,Louisville_Notre Dame,n
9119,2019-09-06_Boise State_Marshall,home,away,2019-09-06,7,14,Marshall,Boise State,58.5,14.0,U,y,n,-480.8358208955224,508.25373134328356,Boise State_Marshall,n
9120,2019-09-06_Rice_Wake Forest,away,home,2019-09-06,41,21,Wake Forest,Rice,59.0,20.0,O,n,y,-1400,450,Rice_Wake Forest,n
9121,2019-09-07_Akron_UAB,away,home,2019-09-07,31,20,UAB,Akron,46.5,7.5,O,y,n,-310,1000,Akron_UAB,y
9122,2019-09-07_Appalachian State_Charlotte,home,away,2019-09-07,41,56,Charlotte,Appalachian State,54.0,23.0,O,y,n,-566.0769230769231,600,Appalachian State_Charlotte,n
9123,2019-09-07_Arkansas State_UNLV,away,home,2019-09-07,43,17,Arkansas State,UNLV,64.0,1.0,U,y,n,-180.61666666666667,415.98333333333335,Arkansas State_UNLV,y
9124,2019-09-07_Army_Michigan,home,away,2019-09-07,21,24,Army,Michigan,48.0,21.5,U,y,n,-1153.3333333333333,1057.8,Army_Michigan,n
9125,2019-09-07_Auburn_Tulane,home,away,2019-09-07,6,24,Tulane,Auburn,51.0,16.5,U,y,n,-1718.775,539.65,Auburn_Tulane,y
9126,2019-09-07_BYU_Tennessee,home,away,2019-09-07,29,26,BYU,Tennessee,52.0,3.0,O,y,n,-276.2142857142857,225,BYU_Tennessee,n
9127,2019-09-07_Baylor_FCS,home,away,2019-09-07,14,63,FCS,Baylor,59.0,25.5,O,y,n,-1662.0,250000,Baylor_FCS,y
9128,2019-09-07_Bowling Green_Kansas State,home,away,2019-09-07,0,52,Bowling Green,Kansas State,57.0,24.5,U,y,n,-1142.235294117647,1202.0588235294117,Bowling Green_Kansas State,y
9129,2019-09-07_Buffalo_Penn State,home,away,2019-09-07,13,45,Buffalo,Penn State,57.0,32.0,O,y,n,-3513.3333333333335,4000.0,Buffalo_Penn State,n
9130,2019-09-07_California_Washington,home,away,2019-09-07,20,19,California,Washington,43.5,13.5,U,y,n,-155,425,California_Washington,n
9131,2019-09-07_Central Michigan_Wisconsin,home,away,2019-09-07,0,61,Central Michigan,Wisconsin,53.5,35.0,O,y,n,-1167.1666666666667,6666.666666666667,Central Michigan_Wisconsin,y
9132,2019-09-07_Cincinnati_Ohio State,home,away,2019-09-07,0,42,Cincinnati,Ohio State,52.0,15.0,U,y,n,-540.32,1000,Cincinnati_Ohio State,y
9133,2019-09-07_Clemson_Texas A&M,home,away,2019-09-07,10,24,Texas A&M,Clemson,61.5,16.0,U,y,n,-586.3076923076923,8500,Clemson_Texas A&M,n
9134,2019-09-07_Coastal Carolina_Kansas,home,away,2019-09-07,12,7,Coastal Carolina,Kansas,54.0,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Coastal Carolina_Kansas,n
9135,2019-09-07_Colorado_Nebraska,away,home,2019-09-07,31,34,Nebraska,Colorado,64.5,4.0,O,y,n,-252.21686746987953,446.71084337349396,Colorado_Nebraska,n
9136,2019-09-07_Connecticut_Illinois,away,home,2019-09-07,31,23,Illinois,Connecticut,59.5,21.5,U,n,y,-120,1057.8,Connecticut_Illinois,n
9137,2019-09-07_Eastern Michigan_Kentucky,home,away,2019-09-07,17,38,Eastern Michigan,Kentucky,52.0,15.5,O,y,n,-607.6153846153846,7000,Eastern Michigan_Kentucky,y
9138,2019-09-07_FCS_Georgia Tech,home,away,2019-09-07,10,14,FCS,Georgia Tech,58.5,4.5,U,y,n,-309.2950819672131,392.8196721311475,FCS_Georgia Tech,n
9139,2019-09-07_FCS_Utah,home,away,2019-09-07,17,35,FCS,Utah,44.5,23.5,O,y,n,-1360.6666666666667,170,FCS_Utah,n
9140,2019-09-07_Florida State_Louisiana Monroe,home,away,2019-09-07,44,45,Louisiana Monroe,Florida State,65.5,23.0,O,y,n,-566.0769230769231,1060.8461538461538,Florida State_Louisiana Monroe,n
9141,2019-09-07_Fresno State_Minnesota,away,home,2019-09-07,38,35,Minnesota,Fresno State,46.0,3.0,O,y,n,-276.2142857142857,695.625,Fresno State_Minnesota,n
9142,2019-09-07_Hawaii_Oregon State,home,away,2019-09-07,28,31,Oregon State,Hawaii,78.5,7.0,U,y,n,-470.5263157894737,130,Hawaii_Oregon State,n
9143,2019-09-07_Iowa_Rutgers,home,away,2019-09-07,0,30,Rutgers,Iowa,48.0,17.5,U,y,n,-678.28125,564.25,Iowa_Rutgers,y
9144,2019-09-07_LSU_Texas,away,home,2019-09-07,45,38,LSU,Texas,57.0,6.0,O,y,n,-240,600,LSU_Texas,y
9145,2019-09-07_Liberty_Louisiana Lafayette,home,away,2019-09-07,14,35,Liberty,Louisiana Lafayette,65.5,14.5,U,y,n,-730.8421052631579,500,Liberty_Louisiana Lafayette,y
9146,2019-09-07_Maryland_Syracuse,home,away,2019-09-07,20,63,Syracuse,Maryland,59.0,1.5,O,y,n,-323.8360655737705,400,Maryland_Syracuse,y
9147,2019-09-07_Miami FL_North Carolina,away,home,2019-09-07,25,28,Miami FL,North Carolina,46.0,5.0,O,y,n,-220,140,Miami FL_North Carolina,n
9148,2019-09-07_Michigan State_Western Michigan,home,away,2019-09-07,17,51,Western Michigan,Michigan State,46.5,14.5,O,y,n,-730.8421052631579,496.3421052631579,Michigan State_Western Michigan,y
9149,2019-09-07_Mississippi State_Southern Miss,home,away,2019-09-07,15,38,Southern Miss,Mississippi State,51.0,16.0,O,y,n,-586.3076923076923,832.8846153846154,Mississippi State_Southern Miss,y
9150,2019-09-07_Missouri_West Virginia,home,away,2019-09-07,7,38,West Virginia,Missouri,61.5,13.5,U,y,n,-448.22222222222223,1511.4888888888888,Missouri_West Virginia,y
9151,2019-09-07_Nevada_Oregon,home,away,2019-09-07,6,77,Nevada,Oregon,62.5,24.0,O,y,n,-1007.78125,1800,Nevada_Oregon,y
9152,2019-09-07_North Texas_SMU,home,away,2019-09-07,27,49,North Texas,SMU,73.0,4.0,O,y,n,-252.21686746987953,446.71084337349396,North Texas_SMU,y
9153,2019-09-07_Ohio_Pittsburgh,home,away,2019-09-07,10,20,Ohio,Pittsburgh,55.0,4.0,U,y,n,-252.21686746987953,1600,Ohio_Pittsburgh,y
9154,2019-09-07_Old Dominion_Virginia Tech,home,away,2019-09-07,17,31,Old Dominion,Virginia Tech,58.0,29.0,U,y,n,-4525.0,1705.0,Old Dominion_Virginia Tech,n
9155,2019-09-07_Purdue_Vanderbilt,home,away,2019-09-07,24,42,Vanderbilt,Purdue,55.0,7.0,O,y,n,-470.5263157894737,650,Purdue_Vanderbilt,y
9156,2019-09-07_San Diego State_UCLA,home,away,2019-09-07,23,14,San Diego State,UCLA,44.5,7.5,U,y,n,-367.5833333333333,1100,San Diego State_UCLA,n
9157,2019-09-07_San Jose State_Tulsa,away,home,2019-09-07,34,16,Tulsa,San Jose State,53.5,6.5,U,y,n,-190,667.0243902439024,San Jose State_Tulsa,y
9158,2019-09-07_Stanford_USC,home,away,2019-09-07,20,45,Stanford,USC,43.5,3.0,O,y,n,-276.2142857142857,695.625,Stanford_USC,y
9159,2019-09-07_Texas State_Wyoming,away,home,2019-09-07,23,14,Wyoming,Texas State,48.0,7.5,U,y,n,-300,145,Texas State_Wyoming,y
9160,2019-09-07_Texas Tech_UTEP,home,away,2019-09-07,3,38,UTEP,Texas Tech,64.0,35.0,U,y,n,-1167.1666666666667,6666.666666666667,Texas Tech_UTEP,n
9161,2020-01-13_Clemson_LSU,home,away,2020-01-13,25,42,Clemson,LSU,66.5,4.5,O,y,n,-309.2950819672131,375,Clemson_LSU,y
9162,2020-01-01_Alabama_Michigan,home,away,2020-01-01,16,35,Michigan,Alabama,60.0,7.5,U,y,n,-367.5833333333333,977.5555555555555,Alabama_Michigan,y
9163,2020-01-01_Auburn_Minnesota,home,away,2020-01-01,31,24,Minnesota,Auburn,53.0,7.0,O,y,n,-160,225,Auburn_Minnesota,n
9164,2020-01-01_Baylor_Georgia,home,away,2020-01-01,14,26,Baylor,Georgia,44.0,4.0,U,y,n,-252.21686746987953,240,Baylor_Georgia,y
9165,2020-01-01_Oregon_Wisconsin,away,home,2020-01-01,27,28,Wisconsin,Oregon,52.5,3.0,O,y,n,-276.2142857142857,695.625,Oregon_Wisconsin,n
9166,2020-01-02_Boston College_Cincinnati,home,away,2020-01-02,6,38,Boston College,Cincinnati,54.0,7.5,U,y,n,-367.5833333333333,977.5555555555555,Boston College_Cincinnati,y
9167,2020-01-02_Indiana_Tennessee,away,home,2020-01-02,23,22,Tennessee,Indiana,55.0,3.5,U,y,n,-400,1557.639344262295,Indiana_Tennessee,n
9168,2020-01-03_Nevada_Ohio,away,home,2020-01-03,30,21,Ohio,Nevada,62.5,10.0,U,y,n,-521.3134328358209,471.5074626865672,Nevada_Ohio,n
9169,2020-01-04_Southern Miss_Tulane,away,home,2020-01-04,30,13,Tulane,Southern Miss,57.5,7.0,U,y,n,-270,500,Southern Miss_Tulane,y
9170,2020-01-06_Louisiana Lafayette_Miami OH,home,away,2020-01-06,17,27,Miami OH,Louisiana Lafayette,55.5,15.0,U,y,n,-540.32,502.0,Louisiana Lafayette_Miami OH,n
9171,2020-10-10_Arkansas State_FCS,home,away,2020-10-10,27,50,FCS,Arkansas State,57.0,15.5,O,y,n,-607.6153846153846,474.88461538461536,Arkansas State_FCS,y
9172,2020-10-10_Arkansas_Auburn,home,away,2020-10-10,28,30,Arkansas,Auburn,45.5,13.5,O,y,n,-448.22222222222223,1511.4888888888888,Arkansas_Auburn,n
9173,2020-10-10_Army_FCS,home,away,2020-10-10,9,14,FCS,Army,46.5,30.5,U,y,n,-4873.333333333333,525,Army_FCS,n
9174,2020-10-10_BYU_UTSA,home,away,2020-10-10,20,27,UTSA,BYU,63.0,34.5,U,y,n,-170,5475,BYU_UTSA,n
9175,2020-10-10_Boston College_Pittsburgh,away,home,2020-10-10,30,31,Pittsburgh,Boston College,42.5,6.0,O,y,n,-220,240,Boston College_Pittsburgh,n
9176,2020-10-10_Charlotte_North Texas,away,home,2020-10-10,49,21,Charlotte,North Texas,66.5,3.0,O,y,n,-240,695.625,Charlotte_North Texas,y
9177,2020-10-10_Clemson_Miami FL,home,away,2020-10-10,17,42,Miami FL,Clemson,60.5,14.5,U,y,n,-730.8421052631579,140,Clemson_Miami FL,y
9178,2020-10-10_Duke_Syracuse,away,home,2020-10-10,38,24,Duke,Syracuse,52.5,2.0,O,y,n,-474.98,1152.84,Duke_Syracuse,y
9179,2020-10-10_FCS_Virginia,home,away,2020-10-10,38,21,FCS,Virginia,58.0,7.0,O,y,n,-470.5263157894737,1887.4812030075188,FCS_Virginia,n
9180,2020-10-10_Florida State_Notre Dame,home,away,2020-10-10,26,42,Florida State,Notre Dame,53.5,21.0,O,y,n,-855.2,704.6285714285714,Florida State_Notre Dame,n
9181,2020-10-10_Georgia_Tennessee,home,away,2020-10-10,21,44,Tennessee,Georgia,43.0,12.0,O,y,n,-140,400,Georgia_Tennessee,y
9182,2020-10-10_Iowa State_Texas Tech,home,away,2020-10-10,15,31,Texas Tech,Iowa State,63.5,11.0,U,y,n,-377.4,425,Iowa State_Texas Tech,y
9183,2020-10-10_Kansas State_TCU,home,away,2020-10-10,21,14,Kansas State,TCU,49.5,11.0,U,y,n,-550,350,Kansas State_TCU,n
9184,2020-10-10_Kentucky_Mississippi State,home,away,2020-10-10,2,24,Mississippi State,Kentucky,57.5,3.5,U,y,n,-130,145,Kentucky_Mississippi State,y
9185,2020-10-10_LSU_Missouri,away,home,2020-10-10,41,45,LSU,Missouri,53.0,14.0,O,eq,eq,-700,285,LSU_Missouri,n
9186,2020-10-10_Liberty_Louisiana Monroe,home,away,2020-10-10,7,40,Louisiana Monroe,Liberty,63.5,18.0,U,y,n,-813.6111111111111,666.3888888888889,Liberty_Louisiana Monroe,y
9187,2020-10-10_Louisiana Tech_UTEP,home,away,2020-10-10,17,21,UTEP,Louisiana Tech,55.5,14.5,U,y,n,-730.8421052631579,900,Louisiana Tech_UTEP,n
9188,2020-10-10_Marshall_Western Kentucky,away,home,2020-10-10,38,14,Marshall,Western Kentucky,43.0,6.5,O,y,n,-398.2073170731707,667.0243902439024,Marshall_Western Kentucky,y
9189,2020-10-10_Navy_Temple,away,home,2020-10-10,29,31,Temple,Navy,51.0,4.0,O,y,n,-252.21686746987953,446.71084337349396,Navy_Temple,n
9190,2020-10-10_North Carolina_Virginia Tech,home,away,2020-10-10,45,56,Virginia Tech,North Carolina,58.5,3.0,O,y,n,-276.2142857142857,695.625,North Carolina_Virginia Tech,y
9191,2020-10-10_Oklahoma_Texas,away,home,2020-10-10,53,45,Oklahoma,Texas,74.5,2.5,O,y,n,-378.39325842696627,412.0,Oklahoma_Texas,y
9192,2020-10-10_South Carolina_Vanderbilt,away,home,2020-10-10,41,7,South Carolina,Vanderbilt,41.0,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,South Carolina_Vanderbilt,y
9193,2020-10-10_Texas State_Troy,home,away,2020-10-10,17,37,Texas State,Troy,58.5,7.0,U,y,n,-470.5263157894737,600,Texas State_Troy,y
9194,2020-10-14_Coastal Carolina_Louisiana Lafayette,home,away,2020-10-14,30,27,Coastal Carolina,Louisiana Lafayette,58.0,9.5,U,y,n,-378.86538461538464,437.7307692307692,Coastal Carolina_Louisiana Lafayette,n
9195,2020-10-15_Arkansas State_Georgia State,home,away,2020-10-15,52,59,Georgia State,Arkansas State,72.0,3.0,O,y,n,-250,135,Arkansas State_Georgia State,y
9196,2020-10-16_BYU_Houston,away,home,2020-10-16,43,26,BYU,Houston,63.0,3.0,O,y,n,-155,400,BYU_Houston,y
9197,2020-10-16_SMU_Tulane,away,home,2020-10-16,37,34,SMU,Tulane,65.0,6.5,O,y,n,-398.2073170731707,667.0243902439024,SMU_Tulane,n
9198,2020-10-17_Alabama_Georgia,home,away,2020-10-17,24,41,Georgia,Alabama,57.5,5.5,O,y,n,-404.5111111111111,1700,Alabama_Georgia,y
9199,2020-10-17_Arkansas_FCS,away,home,2020-10-17,21,33,FCS,Arkansas,77.0,1.0,U,y,n,-185,415.98333333333335,Arkansas_FCS,n
9200,2020-10-17_Army_UTSA,away,home,2020-10-17,28,16,Army,UTSA,49.0,9.5,U,y,n,-378.86538461538464,437.7307692307692,Army_UTSA,y
9201,2020-10-17_Auburn_South Carolina,away,home,2020-10-17,22,30,Auburn,South Carolina,53.5,3.0,U,y,n,-500,695.625,Auburn_South Carolina,n
9202,2020-10-17_Boston College_Virginia Tech,home,away,2020-10-17,14,40,Boston College,Virginia Tech,62.0,13.0,U,y,n,-462.03125,577.53125,Boston College_Virginia Tech,y
9203,2020-10-17_Clemson_Georgia Tech,away,home,2020-10-17,73,7,Clemson,Georgia Tech,64.5,26.5,O,n,y,-4000,195,Clemson_Georgia Tech,y
9204,2020-10-17_East Carolina_Navy,away,home,2020-10-17,27,23,Navy,East Carolina,55.5,3.5,U,y,n,-160,105,East Carolina_Navy,y
9205,2020-10-17_FCS_Memphis,away,home,2020-10-17,49,50,FCS,Memphis,77.5,2.5,O,y,n,-360,412.0,FCS_Memphis,n
9206,2020-10-17_FCS_Mississippi State,away,home,2020-10-17,28,14,FCS,Mississippi State,55.5,4.0,U,y,n,-252.21686746987953,446.71084337349396,FCS_Mississippi State,y
9207,2020-10-17_FCS_Temple,home,away,2020-10-17,37,39,FCS,Temple,53.0,13.5,O,y,n,-448.22222222222223,1511.4888888888888,FCS_Temple,n
9208,2020-10-17_FCS_Troy,home,away,2020-10-17,29,31,FCS,Troy,60.5,30.5,U,y,n,-4873.333333333333,2848.6666666666665,FCS_Troy,n
9209,2020-10-17_Florida State_North Carolina,away,home,2020-10-17,28,31,North Carolina,Florida State,64.5,13.5,U,y,n,-448.22222222222223,1511.4888888888888,Florida State_North Carolina,n
9210,2020-10-17_Georgia Southern_Massachusetts,home,away,2020-10-17,0,41,Massachusetts,Georgia Southern,62.0,30.5,U,y,n,-4873.333333333333,425,Georgia Southern_Massachusetts,y
9211,2020-10-17_Kansas_West Virginia,home,away,2020-10-17,17,38,Kansas,West Virginia,48.5,21.0,O,y,n,-150,1000,Kansas_West Virginia,n
9212,2020-10-17_Kentucky_Tennessee,home,away,2020-10-17,34,7,Kentucky,Tennessee,45.5,6.0,U,y,n,-524.776119402985,786.1044776119403,Kentucky_Tennessee,n
9213,2020-10-17_Liberty_Syracuse,away,home,2020-10-17,38,21,Liberty,Syracuse,54.0,3.0,O,y,n,-276.2142857142857,695.625,Liberty_Syracuse,y
9214,2020-10-17_Louisiana Tech_Marshall,away,home,2020-10-17,35,17,Marshall,Louisiana Tech,48.0,12.0,O,y,n,-411.86206896551727,430.82758620689657,Louisiana Tech_Marshall,y
9215,2020-10-17_Louisville_Notre Dame,home,away,2020-10-17,7,12,Louisville,Notre Dame,61.5,16.5,U,y,n,-450,500,Louisville_Notre Dame,n
9216,2020-10-17_Miami FL_Pittsburgh,home,away,2020-10-17,19,31,Pittsburgh,Miami FL,47.5,11.5,O,y,n,-495.29411764705884,450,Miami FL_Pittsburgh,y
9217,2020-10-17_South Alabama_Texas State,home,away,2020-10-17,20,30,Texas State,South Alabama,57.5,5.0,U,y,n,-398.10526315789474,375,South Alabama_Texas State,y
9218,2020-10-17_UAB_Western Kentucky,home,away,2020-10-17,14,37,Western Kentucky,UAB,44.5,12.0,O,y,n,-411.86206896551727,430.82758620689657,UAB_Western Kentucky,y
9219,2020-10-17_Virginia_Wake Forest,home,away,2020-10-17,23,40,Virginia,Wake Forest,56.0,1.5,O,y,n,-323.8360655737705,588.6229508196722,Virginia_Wake Forest,y
9220,2020-10-22_Appalachian State_Arkansas State,home,away,2020-10-22,17,45,Arkansas State,Appalachian State,69.5,14.0,U,y,n,-480.8358208955224,508.25373134328356,Appalachian State_Arkansas State,y
9221,2020-10-23_Illinois_Wisconsin,home,away,2020-10-23,7,45,Illinois,Wisconsin,51.5,20.5,O,y,n,-999.9047619047619,786.952380952381,Illinois_Wisconsin,y
9222,2020-10-23_Louisiana Lafayette_UAB,away,home,2020-10-23,24,20,Louisiana Lafayette,UAB,50.5,2.5,U,y,n,-140,800,Louisiana Lafayette_UAB,y
9223,2020-10-24_Air Force_San Jose State,away,home,2020-10-24,6,17,Air Force,San Jose State,64.0,7.5,U,y,n,-367.5833333333333,977.5555555555555,Air Force_San Jose State,n
9224,2020-10-24_Alabama_Tennessee,away,home,2020-10-24,48,17,Alabama,Tennessee,66.5,22.0,U,n,y,-771.0,864.2,Alabama_Tennessee,y
9225,2020-10-24_Army_FCS,home,away,2020-10-24,3,49,FCS,Army,47.5,30.0,O,y,n,-2039.0,2622.8333333333335,Army_FCS,y
9226,2020-10-24_BYU_Texas State,home,away,2020-10-24,14,52,Texas State,BYU,61.5,29.5,O,y,n,-2493.3333333333335,600,BYU_Texas State,y
9227,2020-10-24_Baylor_Texas,home,away,2020-10-24,16,27,Baylor,Texas,61.5,11.0,U,y,n,-105,320,Baylor_Texas,n
9228,2020-10-24_Boise State_Utah State,home,away,2020-10-24,13,42,Utah State,Boise State,51.5,17.0,O,y,n,-620.0,635.2702702702703,Boise State_Utah State,y
9229,2020-10-24_Boston College_Georgia Tech,home,away,2020-10-24,27,48,Georgia Tech,Boston College,57.0,3.5,O,y,n,-252.70491803278688,190,Boston College_Georgia Tech,y
9230,2020-10-24_Charlotte_UTEP,home,away,2020-10-24,28,38,UTEP,Charlotte,49.5,17.5,O,y,n,-678.28125,165,Charlotte_UTEP,n
9231,2020-10-24_Cincinnati_SMU,home,away,2020-10-24,42,13,Cincinnati,SMU,57.0,1.0,U,y,n,-180.61666666666667,415.98333333333335,Cincinnati_SMU,n
9232,2020-10-24_Clemson_Syracuse,home,away,2020-10-24,21,47,Syracuse,Clemson,63.0,47.0,O,y,n,-110,50000,Clemson_Syracuse,n
9233,2020-10-24_Coastal Carolina_Georgia Southern,none,none,2020-10-24,14,28,Georgia Southern,Coastal Carolina,48.5,0.0,U,y,n,-110.0,-110.0,Coastal Carolina_Georgia Southern,eq
9234,2020-10-24_FCS_Marshall,home,away,2020-10-24,9,20,FCS,Marshall,51.0,19.5,U,y,n,-1123.9473684210527,130,FCS_Marshall,n
9235,2020-10-24_FCS_North Carolina,home,away,2020-10-24,21,48,FCS,North Carolina,61.5,15.5,O,y,n,-380,525,FCS_North Carolina,y
9236,2020-10-24_FCS_Rice,home,away,2020-10-24,40,34,FCS,Rice,49.0,4.5,O,y,n,-309.2950819672131,392.8196721311475,FCS_Rice,n
9237,2020-10-24_FCS_Western Kentucky,home,away,2020-10-24,10,13,FCS,Western Kentucky,53.5,14.5,U,y,n,-150,475,FCS_Western Kentucky,n
9238,2020-10-24_Florida State_Louisville,home,away,2020-10-24,16,48,Florida State,Louisville,62.0,5.5,O,y,n,-404.5111111111111,991.0444444444445,Florida State_Louisville,y
9239,2020-10-24_Fresno State_Hawaii,home,away,2020-10-24,34,19,Hawaii,Fresno State,64.5,3.0,U,y,n,-276.2142857142857,695.625,Fresno State_Hawaii,n
9240,2020-10-24_Georgia State_Troy,home,away,2020-10-24,36,34,Georgia State,Troy,68.5,2.5,O,y,n,-378.39325842696627,412.0,Georgia State_Troy,n
9241,2020-10-24_Houston_Navy,away,home,2020-10-24,37,21,Houston,Navy,56.5,15.0,O,n,y,-540.32,502.0,Houston_Navy,y
9242,2020-10-24_Indiana_Penn State,away,home,2020-10-24,35,36,Penn State,Indiana,62.0,6.5,O,y,n,-260,270,Indiana_Penn State,n
