,index,fav_side,dog_side,full_date,away_score,home_score,away,home,ou_total,spread,ou,spread_away_cover,spread_home_cover,ml_fav,ml_dog,match_key,game_id,favorite_covered
9221,9344,away,home,2020-09-26,20,37,Georgia Tech,Syracuse,52.0,7.5,O,y,n,-280,125,Georgia Tech_Syracuse,2020-9-26_Georgia Tech_Syracuse,n
9232,9355,away,home,2020-09-26,37,34,Iowa State,TCU,43.0,4.0,O,y,n,-252.21686746987953,446.71084337349396,Iowa State_TCU,2020-9-26_Iowa State_TCU,n
9229,9352,home,away,2020-09-26,38,35,Kansas State,Oklahoma,61.5,27.5,O,y,n,-6000,1600,Kansas State_Oklahoma,2020-9-26_Kansas State_Oklahoma,n
9233,9356,home,away,2020-09-26,44,34,Mississippi State,LSU,56.5,16.5,O,y,n,-1718.775,210,LSU_Mississippi State,2020-9-26_LSU_Mississippi State,n
9238,9361,home,away,2020-09-26,31,6,UTEP,Louisiana Monroe,50.0,9.5,U,y,n,-378.86538461538464,437.7307692307692,Louisiana Monroe_UTEP,2020-9-26_Louisiana Monroe_UTEP,n
9222,9345,home,away,2020-09-26,20,23,Louisville,Pittsburgh,54.0,3.0,U,y,n,-276.2142857142857,695.625,Louisville_Pittsburgh,2020-9-26_Louisville_Pittsburgh,n
9227,9350,home,away,2020-09-26,13,27,West Virginia,Oklahoma State,50.5,6.5,U,y,n,-398.2073170731707,375,Oklahoma State_West Virginia,2020-9-26_Oklahoma State_West Virginia,y
9223,9346,away,home,2020-09-26,31,27,Tennessee,South Carolina,44.5,4.5,O,y,n,-190,550,South Carolina_Tennessee,2020-9-26_South Carolina_Tennessee,n
9236,9359,away,home,2020-09-26,66,24,Tulane,Southern Miss,54.5,3.5,O,y,n,-252.70491803278688,1557.639344262295,Southern Miss_Tulane,2020-9-26_Southern Miss_Tulane,y
9231,9354,away,home,2020-09-26,63,56,Texas,Texas Tech,71.5,17.5,O,n,y,-200,564.25,Texas_Texas Tech,2020-9-26_Texas_Texas Tech,n
9172,9292,home,away,2020-09-03,35,45,FCS,UAB,50.0,21.0,O,y,n,-855.2,650,FCS_UAB,2020-9-3_FCS_UAB,n
9171,9291,home,away,2020-09-03,32,21,South Alabama,Southern Miss,55.0,12.5,U,y,n,-628.1851851851852,429.48148148148147,South Alabama_Southern Miss,2020-9-3_South Alabama_Southern Miss,n
9173,9293,home,away,2020-09-05,24,37,Arkansas State,Memphis,72.5,18.5,U,y,n,-645.2941176470588,748.2352941176471,Arkansas State_Memphis,2020-9-5_Arkansas State_Memphis,n
9175,9295,home,away,2020-09-05,0,42,FCS,Army,53.5,3.5,U,y,n,-252.70491803278688,1557.639344262295,Army_FCS,2020-9-5_Army_FCS,y
9176,9296,home,away,2020-09-05,0,59,FCS,Marshall,55.0,27.0,O,y,n,-917.1111111111111,1200,FCS_Marshall,2020-9-5_FCS_Marshall,y
9177,9297,home,away,2020-09-05,31,57,FCS,North Texas,74.0,23.0,O,y,n,-566.0769230769231,1060.8461538461538,FCS_North Texas,2020-9-5_FCS_North Texas,y
9178,9298,home,away,2020-09-05,14,24,FCS,UTEP,54.5,4.5,U,y,n,-120,170,FCS_UTEP,2020-9-5_FCS_UTEP,y
9174,9294,away,home,2020-09-05,31,24,SMU,Texas State,71.0,25.0,U,n,y,-2500,150,SMU_Texas State,2020-9-5_SMU_Texas State,n
9179,9299,away,home,2020-09-07,55,3,BYU,Navy,48.5,1.5,O,y,n,-323.8360655737705,588.6229508196722,BYU_Navy,2020-9-7_BYU_Navy,y
9699,9823,home,away,2021-01-11,24,52,Ohio State,Alabama,75.5,9.5,O,y,n,-378.86538461538464,437.7307692307692,Alabama_Ohio State,2021-1-11_Alabama_Ohio State,y
9694,9818,home,away,2021-01-01,14,31,Notre Dame,Alabama,65.5,18.5,U,y,n,-645.2941176470588,235,Alabama_Notre Dame,2021-1-1_Alabama_Notre Dame,n
9693,9817,home,away,2021-01-01,19,35,Auburn,Northwestern,45.0,3.5,O,y,n,-252.70491803278688,1557.639344262295,Auburn_Northwestern,2021-1-1_Auburn_Northwestern,y
9692,9816,home,away,2021-01-01,21,24,Cincinnati,Georgia,53.0,7.5,U,y,n,-367.5833333333333,155,Cincinnati_Georgia,2021-1-1_Cincinnati_Georgia,n
9695,9819,home,away,2021-01-01,49,28,Ohio State,Clemson,68.5,7.5,O,y,n,-367.5833333333333,977.5555555555555,Clemson_Ohio State,2021-1-1_Clemson_Ohio State,n
9696,9820,home,away,2021-01-02,26,20,FCS,Indiana,67.5,7.5,U,y,n,-367.5833333333333,190,FCS_Indiana,2021-1-2_FCS_Indiana,n
9697,9821,home,away,2021-01-02,17,34,Oregon,Iowa State,57.5,4.5,U,y,n,-309.2950819672131,392.8196721311475,Iowa State_Oregon,2021-1-2_Iowa State_Oregon,y
9698,9822,home,away,2021-01-02,27,41,North Carolina,Texas A&M,65.5,10.0,O,y,n,-521.3134328358209,265,North Carolina_Texas A&M,2021-1-2_North Carolina_Texas A&M,y
9997,10123,away,home,2021-10-12,13,41,Appalachian State,Louisiana Lafayette,57.5,4.5,U,y,n,-309.2950819672131,392.8196721311475,Appalachian State_Louisiana Lafayette,2021-10-12_Appalachian State_Louisiana Lafayette,n
9998,10124,home,away,2021-10-14,14,41,Georgia Southern,South Alabama,49.0,2.5,O,y,n,-378.39325842696627,340,Georgia Southern_South Alabama,2021-10-14_Georgia Southern_South Alabama,y
9999,10125,home,away,2021-10-14,17,35,Navy,Memphis,55.0,11.0,U,y,n,-377.4,748.5,Memphis_Navy,2021-10-14_Memphis_Navy,y
10003,10129,home,away,2021-10-15,17,24,California,Oregon,53.5,13.5,U,y,n,-448.22222222222223,1511.4888888888888,California_Oregon,2021-10-15_California_Oregon,n
10000,10126,away,home,2021-10-15,17,14,Clemson,Syracuse,44.0,13.5,U,y,n,-400,1511.4888888888888,Clemson_Syracuse,2021-10-15_Clemson_Syracuse,n
10001,10127,away,home,2021-10-15,49,21,Marshall,North Texas,66.0,11.0,O,y,n,-377.4,748.5,Marshall_North Texas,2021-10-15_Marshall_North Texas,y
10002,10128,away,home,2021-10-15,19,13,San Diego State,San Jose State,41.0,10.0,U,y,n,-350,400,San Diego State_San Jose State,2021-10-15_San Diego State_San Jose State,n
10020,10146,home,away,2021-10-16,24,17,Air Force,Boise State,52.0,3.0,U,y,n,-276.2142857142857,105,Air Force_Boise State,2021-10-16_Air Force_Boise State,n
10013,10139,home,away,2021-10-16,21,34,Akron,Miami OH,51.0,20.0,O,y,n,-887.578947368421,627.2631578947369,Akron_Miami OH,2021-10-16_Akron_Miami OH,n
10032,10158,away,home,2021-10-16,49,9,Alabama,Mississippi State,59.5,17.0,U,n,y,-1000,215,Alabama_Mississippi State,2021-10-16_Alabama_Mississippi State,y
10021,10147,home,away,2021-10-16,21,35,Arizona State,Utah,52.5,1.0,O,y,n,-180.61666666666667,415.98333333333335,Arizona State_Utah,2021-10-16_Arizona State_Utah,y
10019,10145,home,away,2021-10-16,0,34,Arizona,Colorado,46.5,6.0,U,y,n,-524.776119402985,786.1044776119403,Arizona_Colorado,2021-10-16_Arizona_Colorado,y
10040,10166,home,away,2021-10-16,38,23,Auburn,Arkansas,54.5,4.5,O,y,n,-300,155,Arkansas_Auburn,2021-10-16_Arkansas_Auburn,n
10008,10134,home,away,2021-10-16,14,20,Army,Wisconsin,37.5,14.0,U,y,n,-480.8358208955224,260,Army_Wisconsin,2021-10-16_Army_Wisconsin,n
10025,10151,home,away,2021-10-16,24,38,BYU,Baylor,52.5,5.0,O,y,n,-398.10526315789474,415.05263157894734,BYU_Baylor,2021-10-16_BYU_Baylor,y
10017,10143,away,home,2021-10-16,38,31,Ball State,Eastern Michigan,54.5,1.0,O,y,n,-180.61666666666667,415.98333333333335,Ball State_Eastern Michigan,2021-10-16_Ball State_Eastern Michigan,y
10011,10137,away,home,2021-10-16,33,7,FCS,Boston College,51.0,3.0,U,y,n,-276.2142857142857,695.625,Boston College_FCS,2021-10-16_Boston College_FCS,y
10009,10135,home,away,2021-10-16,26,27,Ohio,Buffalo,54.5,7.5,U,y,n,-367.5833333333333,977.5555555555555,Buffalo_Ohio,2021-10-16_Buffalo_Ohio,n
10029,10155,away,home,2021-10-16,23,26,Toledo,Central Michigan,53.0,5.0,U,y,n,-398.10526315789474,415.05263157894734,Central Michigan_Toledo,2021-10-16_Central Michigan_Toledo,n
10014,10140,home,away,2021-10-16,21,56,FCS,Cincinnati,56.0,21.5,O,y,n,-1153.3333333333333,330,Cincinnati_FCS,2021-10-16_Cincinnati_FCS,y
10018,10144,away,home,2021-10-16,36,7,Colorado State,New Mexico,44.5,13.0,U,y,n,-500,200,Colorado State_New Mexico,2021-10-16_Colorado State_New Mexico,y
10015,10141,home,away,2021-10-16,0,48,Duke,Virginia,69.5,10.5,U,y,n,-421.2708333333333,438.6041666666667,Duke_Virginia,2021-10-16_Duke_Virginia,y
10037,10163,away,home,2021-10-16,31,26,FCS,Tennessee,82.0,1.0,U,y,n,-180.61666666666667,415.98333333333335,FCS_Tennessee,2021-10-16_FCS_Tennessee,y
10036,10162,away,home,2021-10-16,42,49,Florida,LSU,61.0,12.5,O,y,n,-115,429.48148148148147,Florida_LSU,2021-10-16_Florida_LSU,n
10022,10148,away,home,2021-10-16,17,0,Fresno State,Wyoming,53.5,3.0,U,y,n,-160,105,Fresno State_Wyoming,2021-10-16_Fresno State_Wyoming,y
10035,10161,home,away,2021-10-16,13,30,Kentucky,Georgia,44.5,21.5,U,y,n,-1153.3333333333333,1057.8,Georgia_Kentucky,2021-10-16_Georgia_Kentucky,n
10044,10170,home,away,2021-10-16,17,34,Hawaii,Nevada,62.0,14.0,U,y,n,-185,450,Hawaii_Nevada,2021-10-16_Hawaii_Nevada,y
10007,10133,away,home,2021-10-16,20,15,Michigan State,Indiana,48.5,3.5,U,y,n,-252.70491803278688,1557.639344262295,Indiana_Michigan State,2021-10-16_Indiana_Michigan State,y
10039,10165,away,home,2021-10-16,33,20,Iowa State,Kansas State,51.0,6.5,O,y,n,-398.2073170731707,667.0243902439024,Iowa State_Kansas State,2021-10-16_Iowa State_Kansas State,y
10031,10157,home,away,2021-10-16,24,7,Purdue,Iowa,42.5,11.0,U,y,n,-377.4,748.5,Iowa_Purdue,2021-10-16_Iowa_Purdue,n
10006,10132,away,home,2021-10-16,41,14,Texas Tech,Kansas,67.5,18.0,U,n,y,-165,666.3888888888889,Kansas_Texas Tech,2021-10-16_Kansas_Texas Tech,y
10033,10159,home,away,2021-10-16,31,64,Kent State,Western Michigan,68.5,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Kent State_Western Michigan,2021-10-16_Kent State_Western Michigan,y
10024,10150,away,home,2021-10-16,28,31,Liberty,Louisiana Monroe,56.5,32.5,O,n,y,-9000,190,Liberty_Louisiana Monroe,2021-10-16_Liberty_Louisiana Monroe,n
10042,10168,away,home,2021-10-16,3,19,Louisiana Tech,UTEP,55.5,6.5,U,y,n,-105,667.0243902439024,Louisiana Tech_UTEP,2021-10-16_Louisiana Tech_UTEP,n
10004,10130,home,away,2021-10-16,42,45,Miami FL,North Carolina,63.5,7.5,O,y,n,-200,250,Miami FL_North Carolina,2021-10-16_Miami FL_North Carolina,n
10012,10138,away,home,2021-10-16,23,30,Nebraska,Minnesota,48.5,4.5,O,y,n,-185,750,Minnesota_Nebraska,2021-10-16_Minnesota_Nebraska,n
10026,10152,away,home,2021-10-16,35,14,Texas A&M,Missouri,59.5,11.5,U,y,n,-420,145,Missouri_Texas A&M,2021-10-16_Missouri_Texas A&M,y
10016,10142,away,home,2021-10-16,7,21,Rutgers,Northwestern,45.0,2.5,U,y,n,-125,412.0,Northwestern_Rutgers,2021-10-16_Northwestern_Rutgers,n
10027,10153,home,away,2021-10-16,32,24,Oklahoma State,Texas,61.0,3.0,U,y,n,-276.2142857142857,695.625,Oklahoma State_Texas,2021-10-16_Oklahoma State_Texas,n
10028,10154,home,away,2021-10-16,31,52,TCU,Oklahoma,64.5,12.5,O,y,n,-200,385,Oklahoma_TCU,2021-10-16_Oklahoma_TCU,y
